,day_of_year,hour,clear_sky_ghi,cloud_cover,ghi,pv_power_kw,pv_energy_kwh
2024-06-02 15:00:00,154,15.0,923.8795325112867,0.6222653019797006,463.96099147848633,46.39609914784863,3.8663415956540526
2024-06-02 15:05:00,154,15.083333333333334,917.4944964474913,0.31205262904236186,688.4492406488213,68.84492406488212,5.737077005406843
2024-06-02 15:10:00,154,15.166666666666666,910.8638249211759,0.5085225643612494,540.3079784949258,54.03079784949258,4.502566487457715
2024-06-02 15:15:00,154,15.25,903.9892931234434,0.39530456104105716,618.1084205602607,61.81084205602607,5.150903504668839
2024-06-02 15:20:00,154,15.333333333333334,896.8727415326883,0.41371172078759166,600.0353293511096,60.003532935110954,5.000294411259246
2024-06-02 15:25:00,154,15.416666666666666,889.516075421856,0.48416514390591325,544.9779324912591,54.49779324912591,4.541482770760492
2024-06-02 15:30:00,154,15.5,881.9212643483551,0.5492419640399149,494.4107304609507,49.44107304609506,4.120089420507922
2024-06-02 15:35:00,154,15.583333333333334,874.0903416267588,0.4054775239110036,590.5511517088856,59.05511517088857,4.921259597574047
2024-06-02 15:40:00,154,15.666666666666666,866.0254037844387,0.6159440264037597,439.28686444449556,43.92868644444956,3.6607238703707967
2024-06-02 15:45:00,154,15.75,857.7286100002722,0.2850755625722453,662.1146371761621,66.21146371761621,5.517621976468018
2024-06-02 15:50:00,154,15.833333333333334,849.2021815265789,0.4573171558479462,538.5184004100938,53.85184004100938,4.487653336750782
2024-06-02 15:55:00,154,15.916666666666666,840.4484010944382,0.8460173554829808,271.62125412338526,27.162125412338526,2.2635104510282105
2024-06-02 16:00:00,154,16.0,831.4696123025453,0.4898282578873972,505.6477629581731,50.5647762958173,4.213731357984775
2024-06-02 16:05:00,154,16.083333333333332,822.2682189897752,0.6713484724845319,380.64540875668547,38.06454087566855,3.172045072972379
2024-06-02 16:10:00,154,16.166666666666668,812.846684591615,0.47009432321958716,507.1549949321106,50.715499493211055,4.226291624434254
2024-06-02 16:15:00,154,16.25,803.2075314806449,0.5434828607930754,453.9839098649288,45.39839098649288,3.783199248874406
2024-06-02 16:20:00,154,16.333333333333332,793.3533402912354,0.4478488173347022,509.1114561488631,50.911145614886316,4.242595467907193
2024-06-02 16:25:00,154,16.416666666666668,783.2867492286503,0.4308051593189753,513.3315709935375,51.333157099353755,4.277763091612813
2024-06-02 16:30:00,154,16.5,773.010453362737,0.339443936984793,563.0954840668593,56.30954840668593,4.692462367223827
2024-06-02 16:35:00,154,16.583333333333332,762.5272039063882,0.5209115003372389,444.7598520385191,44.47598520385191,3.7063321003209926
2024-06-02 16:40:00,154,16.666666666666668,751.8398074789774,0.32863571811574077,554.1746754478942,55.41746754478942,4.618122295399118
2024-06-02 16:45:00,154,16.75,740.951125354959,0.5562040819406203,411.2550930022195,41.12550930022195,3.427125775018496
2024-06-02 16:50:00,154,16.833333333333332,729.8640726978358,0.6191593471604924,368.34234248384365,36.83423424838437,3.069519520698697
2024-06-02 16:55:00,154,16.916666666666668,718.5816177796979,0.5113460075791905,424.62654468254243,42.46265446825424,3.5385545390211868
2024-06-02 17:00:00,154,17.0,707.1067811865476,0.41342898646025217,473.236029294447,47.3236029294447,3.9436335774537246
2024-06-02 17:05:00,154,17.083333333333332,695.4426350096119,0.5244611333899103,403.65652895776645,40.36565289577664,3.3638044079813865
2024-06-02 17:10:00,154,17.166666666666668,683.5923020228711,0.41006533816164403,459.3382952279068,45.93382952279069,3.827819126899224
2024-06-02 17:15:00,154,17.25,671.5589548470185,0.5966983653133784,350.98445039199703,35.0984450391997,2.9248704199333084
2024-06-02 17:20:00,154,17.333333333333332,659.345815100069,0.1816553838613374,563.5268413885734,56.35268413885734,4.696057011571445
2024-06-02 17:25:00,154,17.416666666666668,646.9561525348574,0.406025191275809,436.8117560708359,43.68117560708359,3.6400979672569655
2024-06-02 17:30:00,154,17.5,634.3932841636455,0.15774449722500627,554.3356444409936,55.43356444409936,4.619463703674946
2024-06-02 17:35:00,154,17.583333333333332,621.6605733700776,0.23210717195952518,506.22707128714507,50.62270712871451,4.218558927392875
2024-06-02 17:40:00,154,17.666666666666668,608.7614290087205,0.6609456309656924,286.87486356572424,28.68748635657242,2.3906238630477015
2024-06-02 17:45:00,154,17.75,595.6993044924335,0.5906440437893589,314.22230762209784,31.422230762209782,2.6185192301841482
2024-06-02 17:50:00,154,17.833333333333332,582.4776968678026,0.34844426150088736,420.10888812713125,42.01088881271313,3.500907401059427
2024-06-02 17:55:00,154,17.916666666666668,569.1001458788983,0.2309907780874714,463.93463747389006,46.393463747389006,3.8661219789490837
2024-06-02 18:00:00,154,18.0,555.5702330196021,0.011686970817358255,550.3758865393678,55.03758865393678,4.586465721161398
2024-06-02 18:05:00,154,18.083333333333332,541.891580574752,0.37484197030371075,379.3926143718463,37.939261437184626,3.1616051197653854
2024-06-02 18:10:00,154,18.166666666666668,528.0678506503677,0.8194285483307162,181.89675282752592,18.189675282752592,1.515806273562716
2024-06-02 18:15:00,154,18.25,514.1027441932217,0.5215989372131531,299.57838820158173,29.957838820158173,2.4964865683465143
2024-06-02 18:20:00,154,18.333333333333332,500.00000000000034,0.37243045358618254,351.02781856552724,35.102781856552724,2.9252318213793935
2024-06-02 18:25:00,154,18.416666666666668,485.7633937163399,0.5261283279186518,281.3042880362858,28.13042880362858,2.3442024003023816
2024-06-02 18:30:00,154,18.5,471.39673682599783,0.22222254354443952,387.5927513251802,38.75927513251802,3.2299395943765017
2024-06-02 18:35:00,154,18.583333333333332,456.90387563042077,0.41176779208896064,306.39323557823883,30.639323557823882,2.55327696315199
2024-06-02 18:40:00,154,18.666666666666668,442.2886902190013,0.4712879174459667,275.53243764042736,27.553243764042737,2.2961036470035614
2024-06-02 18:45:00,154,18.75,427.55509343028206,0.44345119872044864,275.87523846972846,27.587523846972847,2.2989603205810702
2024-06-02 18:50:00,154,18.833333333333332,412.707029804395,0.574987214747118,222.86601734536708,22.286601734536706,1.857216811211392
2024-06-02 18:55:00,154,18.916666666666668,397.74847452701084,0.5080630804290138,236.08342236370342,23.608342236370344,1.9673618530308619
2024-06-02 19:00:00,154,19.0,382.6834323650899,0.5566151992098055,212.27750041294055,21.22775004129406,1.7689791701078381
2024-06-02 19:05:00,154,19.083333333333332,367.515936594704,0.353110454158992,263.69696116940537,26.36969611694054,2.1974746764117112
2024-06-02 19:10:00,154,19.166666666666668,352.25004792123343,0.5910386077551881,185.69534559718213,18.569534559718214,1.547461213309851
2024-06-02 19:15:00,154,19.25,336.88985339222035,0.7007068386372046,148.0410340806891,14.80410340806891,1.2336752840057423
2024-06-02 19:20:00,154,19.333333333333332,321.43946530316174,0.3108438685458941,241.50547578463497,24.1505475784635,2.0125456315386248
2024-06-02 19:25:00,154,19.416666666666668,305.9030200965536,0.32321194813642196,226.80581124357585,22.680581124357584,1.8900484270297986
2024-06-02 19:30:00,154,19.5,290.2846772544624,0.6567339469416409,137.77283579045962,13.777283579045964,1.148106964920497
2024-06-02 19:35:00,154,19.583333333333332,274.58861818493267,0.4276646984893469,180.64313130120013,18.064313130120013,1.505359427510001
2024-06-02 19:40:00,154,19.666666666666668,258.8190451025206,0.6669395053035895,120.72572837946258,12.072572837946257,1.0060477364955214
2024-06-02 19:45:00,154,19.75,242.98017990326406,0.38998593970977835,167.1730968709237,16.71730968709237,1.3931091405910307
2024-06-02 19:50:00,154,19.833333333333332,227.07626303437374,0.6746231329342126,104.52354304777968,10.452354304777968,0.8710295253981639
2024-06-02 19:55:00,154,19.916666666666668,211.11155235896516,0.4760891690144238,130.70521353342536,13.070521353342535,1.0892101127785445
2024-06-02 20:00:00,154,20.0,195.0903220161286,0.4951006199920102,117.81885050842764,11.781885050842764,0.9818237542368969
2024-06-02 20:05:00,154,20.083333333333332,179.0168612766329,0.6910739997440916,80.04574260137218,8.004574260137218,0.6670478550114348
2024-06-02 20:10:00,154,20.166666666666668,162.89547339458846,0.40210072487698023,110.49516304967416,11.049516304967415,0.9207930254139512
2024-06-02 20:15:00,154,20.25,146.73047445536181,0.31519798210486216,109.73115488606655,10.973115488606654,0.9144262907172211
2024-06-02 20:20:00,154,20.333333333333332,130.526192220052,0.3890816652893528,89.8979136337672,8.989791363376721,0.7491492802813934
2024-06-02 20:25:00,154,20.416666666666668,114.28696496684627,0.5242163890900767,66.35808489085888,6.635808489085887,0.5529840407571572
2024-06-02 20:30:00,154,20.5,98.01714032956083,0.2215024356665288,80.6483120735083,8.06483120735083,0.6720692672792358
2024-06-02 20:35:00,154,20.583333333333332,81.72107413366835,0.5519869318912741,45.633902148145985,4.563390214814599,0.3802825179012166
2024-06-02 20:40:00,154,20.666666666666668,65.40312923014312,0.37555059885094444,45.75338175085835,4.575338175085835,0.3812781812571529
2024-06-02 20:45:00,154,20.75,49.06767432741797,0.6285381956036404,24.394948340040077,2.439494834004008,0.20329123616700065
2024-06-02 20:50:00,154,20.833333333333332,32.719082821776446,0.09722725075853522,30.174133645694734,3.017413364569473,0.25145111371412276
2024-06-02 20:55:00,154,20.916666666666668,16.361731626486552,0.3383814302279806,11.93252670746503,1.1932526707465032,0.09943772256220859
2024-06-02 21:00:00,154,21.0,1.2246467991473532e-13,0.20339607380849067,1.0253761185483878e-13,1.0253761185483877e-14,8.54480098790323e-16
2024-06-02 21:05:00,154,21.083333333333332,0.0,0.33243187653901307,0.0,0.0,0.0
2024-06-02 21:10:00,154,21.166666666666668,0.0,0.49351618165994743,0.0,0.0,0.0
2024-06-02 21:15:00,154,21.25,0.0,0.4294823026761427,0.0,0.0,0.0
2024-06-02 21:20:00,154,21.333333333333332,0.0,0.4183596611514037,0.0,0.0,0.0
2024-06-02 21:25:00,154,21.416666666666668,0.0,0.43248856578659683,0.0,0.0,0.0
2024-06-02 21:30:00,154,21.5,0.0,0.48687453258659746,0.0,0.0,0.0
2024-06-02 21:35:00,154,21.583333333333332,0.0,0.3050858902021398,0.0,0.0,0.0
2024-06-02 21:40:00,154,21.666666666666668,0.0,0.5623937426284635,0.0,0.0,0.0
2024-06-02 21:45:00,154,21.75,0.0,0.5557661920514285,0.0,0.0,0.0
2024-06-02 21:50:00,154,21.833333333333332,0.0,0.5141219871420211,0.0,0.0,0.0
2024-06-02 21:55:00,154,21.916666666666668,0.0,0.5398463129062954,0.0,0.0,0.0
2024-06-02 22:00:00,154,22.0,0.0,0.5008289966149049,0.0,0.0,0.0
2024-06-02 22:05:00,154,22.083333333333332,0.0,0.7616272919032661,0.0,0.0,0.0
2024-06-02 22:10:00,154,22.166666666666668,0.0,0.4433021708357295,0.0,0.0,0.0
2024-06-02 22:15:00,154,22.25,0.0,0.4103038137434194,0.0,0.0,0.0
2024-06-02 22:20:00,154,22.333333333333332,0.0,0.34333715943999926,0.0,0.0,0.0
2024-06-02 22:25:00,154,22.416666666666668,0.0,0.3015268959069304,0.0,0.0,0.0
2024-06-02 22:30:00,154,22.5,0.0,0.2696955283534447,0.0,0.0,0.0
2024-06-02 22:35:00,154,22.583333333333332,0.0,0.32304669950896814,0.0,0.0,0.0
2024-06-02 22:40:00,154,22.666666666666668,0.0,0.4457642392457952,0.0,0.0,0.0
2024-06-02 22:45:00,154,22.75,0.0,0.5065105657682631,0.0,0.0,0.0
2024-06-02 22:50:00,154,22.833333333333332,0.0,0.46403760527643023,0.0,0.0,0.0
2024-06-02 22:55:00,154,22.916666666666668,0.0,0.34153600487914904,0.0,0.0,0.0
2024-06-02 23:00:00,154,23.0,0.0,0.5913939810966005,0.0,0.0,0.0
2024-06-02 23:05:00,154,23.083333333333332,0.0,0.5672781973387481,0.0,0.0,0.0
2024-06-02 23:10:00,154,23.166666666666668,0.0,0.43241905038030337,0.0,0.0,0.0
2024-06-02 23:15:00,154,23.25,0.0,0.3584288747938991,0.0,0.0,0.0
2024-06-02 23:20:00,154,23.333333333333332,0.0,0.5386304846180758,0.0,0.0,0.0
2024-06-02 23:25:00,154,23.416666666666668,0.0,0.4845623346165216,0.0,0.0,0.0
2024-06-02 23:30:00,154,23.5,0.0,0.2391472075813488,0.0,0.0,0.0
2024-06-02 23:35:00,154,23.583333333333332,0.0,0.4461692580959452,0.0,0.0,0.0
2024-06-02 23:40:00,154,23.666666666666668,0.0,0.4956716683047631,0.0,0.0,0.0
2024-06-02 23:45:00,154,23.75,0.0,0.32141207852044285,0.0,0.0,0.0
2024-06-02 23:50:00,154,23.833333333333332,0.0,0.48484280541922237,0.0,0.0,0.0
2024-06-02 23:55:00,154,23.916666666666668,0.0,0.2381429237049376,0.0,0.0,0.0
2024-06-03 00:00:00,155,0.0,0.0,0.6954134974381904,0.0,0.0,0.0
2024-06-03 00:05:00,155,0.08333333333333333,0.0,0.6821780801952795,0.0,0.0,0.0
2024-06-03 00:10:00,155,0.16666666666666666,0.0,0.45710798229092,0.0,0.0,0.0
2024-06-03 00:15:00,155,0.25,0.0,0.5495037331122257,0.0,0.0,0.0
2024-06-03 00:20:00,155,0.3333333333333333,0.0,0.13349728756638346,0.0,0.0,0.0
2024-06-03 00:25:00,155,0.4166666666666667,0.0,0.3215334333965648,0.0,0.0,0.0
2024-06-03 00:30:00,155,0.5,0.0,0.45091874441354524,0.0,0.0,0.0
2024-06-03 00:35:00,155,0.5833333333333334,0.0,0.33416562922233584,0.0,0.0,0.0
2024-06-03 00:40:00,155,0.6666666666666666,0.0,0.6021450548309635,0.0,0.0,0.0
2024-06-03 00:45:00,155,0.75,0.0,0.7945800620485638,0.0,0.0,0.0
2024-06-03 00:50:00,155,0.8333333333333334,0.0,0.3184933745219694,0.0,0.0,0.0
2024-06-03 00:55:00,155,0.9166666666666666,0.0,0.36936607182358583,0.0,0.0,0.0
2024-06-03 01:00:00,155,1.0,0.0,0.5303028376828542,0.0,0.0,0.0
2024-06-03 01:05:00,155,1.0833333333333333,0.0,0.7366530047113078,0.0,0.0,0.0
2024-06-03 01:10:00,155,1.1666666666666667,0.0,0.31162943555537925,0.0,0.0,0.0
2024-06-03 01:15:00,155,1.25,0.0,0.532341000782406,0.0,0.0,0.0
2024-06-03 01:20:00,155,1.3333333333333333,0.0,0.7681804100583309,0.0,0.0,0.0
2024-06-03 01:25:00,155,1.4166666666666667,0.0,0.24722171020947462,0.0,0.0,0.0
2024-06-03 01:30:00,155,1.5,0.0,0.3028252014094899,0.0,0.0,0.0
2024-06-03 01:35:00,155,1.5833333333333335,0.0,0.43144459146723896,0.0,0.0,0.0
2024-06-03 01:40:00,155,1.6666666666666665,0.0,0.41689732050805306,0.0,0.0,0.0
2024-06-03 01:45:00,155,1.75,0.0,0.6168757755994114,0.0,0.0,0.0
2024-06-03 01:50:00,155,1.8333333333333335,0.0,0.5312345404094904,0.0,0.0,0.0
2024-06-03 01:55:00,155,1.9166666666666665,0.0,0.22874127349004547,0.0,0.0,0.0
2024-06-03 02:00:00,155,2.0,0.0,0.5722971428714864,0.0,0.0,0.0
2024-06-03 02:05:00,155,2.0833333333333335,0.0,0.40835474933301713,0.0,0.0,0.0
2024-06-03 02:10:00,155,2.1666666666666665,0.0,0.6861526649775506,0.0,0.0,0.0
2024-06-03 02:15:00,155,2.25,0.0,0.4008474519708268,0.0,0.0,0.0
2024-06-03 02:20:00,155,2.3333333333333335,0.0,0.39949328997102934,0.0,0.0,0.0
2024-06-03 02:25:00,155,2.4166666666666665,0.0,0.5761553240570444,0.0,0.0,0.0
2024-06-03 02:30:00,155,2.5,0.0,0.6094245547869052,0.0,0.0,0.0
2024-06-03 02:35:00,155,2.5833333333333335,0.0,0.5622004870267953,0.0,0.0,0.0
2024-06-03 02:40:00,155,2.6666666666666665,0.0,0.24214598482864347,0.0,0.0,0.0
2024-06-03 02:45:00,155,2.75,0.0,0.5756907484256024,0.0,0.0,0.0
2024-06-03 02:50:00,155,2.8333333333333335,0.0,0.33983937468520486,0.0,0.0,0.0
2024-06-03 02:55:00,155,2.9166666666666665,0.0,0.5302769991746042,0.0,0.0,0.0
2024-06-03 03:00:00,155,3.0,0.0,0.2814254171265057,0.0,0.0,0.0
2024-06-03 03:05:00,155,3.0833333333333335,0.0,0.5619339045678242,0.0,0.0,0.0
2024-06-03 03:10:00,155,3.1666666666666665,0.0,0.3739957467902588,0.0,0.0,0.0
2024-06-03 03:15:00,155,3.25,0.0,0.30259038489728646,0.0,0.0,0.0
2024-06-03 03:20:00,155,3.3333333333333335,0.0,0.6020586029087246,0.0,0.0,0.0
2024-06-03 03:25:00,155,3.4166666666666665,0.0,0.5312322606878774,0.0,0.0,0.0
2024-06-03 03:30:00,155,3.5,0.0,0.40288906222743015,0.0,0.0,0.0
2024-06-03 03:35:00,155,3.5833333333333335,0.0,0.7126624097895243,0.0,0.0,0.0
2024-06-03 03:40:00,155,3.6666666666666665,0.0,0.42888771920090335,0.0,0.0,0.0
2024-06-03 03:45:00,155,3.75,0.0,0.4998017335320049,0.0,0.0,0.0
2024-06-03 03:50:00,155,3.8333333333333335,0.0,0.5353225995881549,0.0,0.0,0.0
2024-06-03 03:55:00,155,3.9166666666666665,0.0,0.40203569231707265,0.0,0.0,0.0
2024-06-03 04:00:00,155,4.0,0.0,0.5656560264463542,0.0,0.0,0.0
2024-06-03 04:05:00,155,4.083333333333333,0.0,0.414967730361656,0.0,0.0,0.0
2024-06-03 04:10:00,155,4.166666666666667,0.0,0.4332398341039333,0.0,0.0,0.0
2024-06-03 04:15:00,155,4.25,0.0,0.6993819784068659,0.0,0.0,0.0
2024-06-03 04:20:00,155,4.333333333333333,0.0,0.3388976745594997,0.0,0.0,0.0
2024-06-03 04:25:00,155,4.416666666666667,0.0,0.1330685327969412,0.0,0.0,0.0
2024-06-03 04:30:00,155,4.5,0.0,0.7366261316881488,0.0,0.0,0.0
2024-06-03 04:35:00,155,4.583333333333333,0.0,0.8773847753274151,0.0,0.0,0.0
2024-06-03 04:40:00,155,4.666666666666667,0.0,0.43419519261896494,0.0,0.0,0.0
2024-06-03 04:45:00,155,4.75,0.0,0.2044598763433369,0.0,0.0,0.0
2024-06-03 04:50:00,155,4.833333333333333,0.0,0.44841298600697316,0.0,0.0,0.0
2024-06-03 04:55:00,155,4.916666666666667,0.0,0.45205213996026433,0.0,0.0,0.0
2024-06-03 05:00:00,155,5.0,0.0,0.46649700628302615,0.0,0.0,0.0
2024-06-03 05:05:00,155,5.083333333333333,16.361731626486723,0.3279773761480875,12.068709380011287,1.2068709380011287,0.10057257816676071
2024-06-03 05:10:00,155,5.166666666666667,32.7190828217762,0.5819197538078363,17.487178325403228,1.748717832540323,0.14572648604502692
2024-06-03 05:15:00,155,5.25,49.06767432741802,0.5736616887292776,26.549078394070147,2.6549078394070147,0.22124231995058455
2024-06-03 05:20:00,155,5.333333333333333,65.40312923014301,0.27082473946346874,51.23290088306376,5.123290088306376,0.426940840692198
2024-06-03 05:25:00,155,5.416666666666667,81.72107413366828,0.5998650921905979,42.503778398382195,4.250377839838219,0.35419815331985155
2024-06-03 05:30:00,155,5.5,98.0171403295606,0.8028883297282483,35.05968586240841,3.505968586240841,0.2921640488534034
2024-06-03 05:35:00,155,5.583333333333333,114.28696496684633,0.5207796323019237,66.67230609297667,6.6672306092976665,0.5556025507748055
2024-06-03 05:40:00,155,5.666666666666667,130.52619222005163,0.4443868081260888,84.12289787003478,8.412289787003477,0.7010241489169564
2024-06-03 05:45:00,155,5.75,146.73047445536176,0.4736851002752365,91.1272428507049,9.11272428507049,0.7593936904225408
2024-06-03 05:50:00,155,5.833333333333333,162.8954733945887,0.5872740974816488,86.36403969726628,8.636403969726627,0.7197003308105523
2024-06-03 05:55:00,155,5.916666666666667,179.0168612766327,0.235384841610282,145.3065768468967,14.53065768468967,1.2108881403908058
2024-06-03 06:00:00,155,6.0,195.09032201612825,0.5196441878829601,113.98828045781134,11.398828045781134,0.9499023371484278
2024-06-03 06:05:00,155,6.083333333333333,211.11155235896513,0.4364159900169432,137.40558665756393,13.740558665756392,1.1450465554796994
2024-06-03 06:10:00,155,6.166666666666667,227.07626303437326,0.7721593343797715,86.8050181399192,8.680501813991919,0.7233751511659932
2024-06-03 06:15:00,155,6.25,242.98017990326386,0.46885967236562104,151.8412938706367,15.184129387063669,1.265344115588639
2024-06-03 06:20:00,155,6.333333333333333,258.8190451025207,0.7451687241042926,104.52795901217134,10.452795901217135,0.8710663251014279
2024-06-03 06:25:00,155,6.416666666666667,274.5886181849324,0.3294244777690636,202.22364846741226,20.22236484674123,1.685197070561769
2024-06-03 06:30:00,155,6.5,290.28467725446234,0.5830744574567835,154.8786126959318,15.487861269593179,1.2906551057994315
2024-06-03 06:35:00,155,6.583333333333333,305.9030200965534,0.542895622005049,173.0442918017203,17.304429180172033,1.442035765014336
2024-06-03 06:40:00,155,6.666666666666667,321.4394653031616,0.3646284952566473,227.67467446348715,22.767467446348714,1.8972889538623927
2024-06-03 06:45:00,155,6.75,336.88985339222006,0.5215949996319058,196.3138030273338,19.631380302733376,1.6359483585611145
2024-06-03 06:50:00,155,6.833333333333333,352.25004792123343,0.6768634079611048,161.5099136088906,16.15099136088906,1.3459159467407549
2024-06-03 06:55:00,155,6.916666666666667,367.5159365947036,0.4464168267933746,236.26369802622148,23.626369802622147,1.9688641502185122
2024-06-03 07:00:00,155,7.0,382.6834323650898,0.2411911850609002,308.84353592084267,30.884353592084267,2.573696132673689
2024-06-03 07:05:00,155,7.083333333333333,397.74847452701096,0.4923511584647478,241.0829367582429,24.10829367582429,2.0090244729853572
2024-06-03 07:10:00,155,7.166666666666667,412.7070298043948,0.3596221182174878,293.97216879519135,29.397216879519135,2.449768073293261
2024-06-03 07:15:00,155,7.25,427.5550934302821,0.44363444163678234,275.8125613159577,27.58125613159577,2.298438010966314
2024-06-03 07:20:00,155,7.333333333333333,442.2886902190012,0.4827474169835966,271.47771200757643,27.147771200757642,2.2623142667298035
2024-06-03 07:25:00,155,7.416666666666667,456.9038756304207,0.23913775003403714,369.4935037903484,36.94935037903484,3.0791125315862367
2024-06-03 07:30:00,155,7.5,471.39673682599766,0.252636831538263,376.12299443464053,37.61229944346406,3.1343582869553384
2024-06-03 07:35:00,155,7.583333333333333,485.76339371634003,0.5672956077651935,265.30624198162474,26.530624198162474,2.2108853498468726
2024-06-03 07:40:00,155,7.666666666666667,500.0,0.41657777801091267,333.3688887956349,33.33688887956349,2.778074073296957
2024-06-03 07:45:00,155,7.75,514.1027441932216,0.11027393116327966,468.7490396940084,46.87490396940084,3.9062419974500697
2024-06-03 07:50:00,155,7.833333333333333,528.0678506503679,0.612712187927585,269.22496413340457,26.922496413340458,2.2435413677783713
2024-06-03 07:55:00,155,7.916666666666667,541.8915805747517,0.5358410457275007,309.5973796098692,30.959737960986924,2.5799781634155767
2024-06-03 08:00:00,155,8.0,555.5702330196021,0.38790435883089214,383.1637409996036,38.31637409996036,3.1930311749966966
2024-06-03 08:05:00,155,8.083333333333334,569.1001458788983,0.2974610507776285,433.6720439662273,43.367204396622725,3.6139336997185603
2024-06-03 08:10:00,155,8.166666666666666,582.477696867802,0.6203567668835153,293.4025122192693,29.340251221926927,2.445020935160577
2024-06-03 08:15:00,155,8.25,595.6993044924334,0.5473881758204291,334.83629999354423,33.48362999935442,2.7903024999462014
2024-06-03 08:20:00,155,8.333333333333334,608.7614290087207,0.8523759248389757,193.64656016263686,19.364656016263684,1.6137213346886403
2024-06-03 08:25:00,155,8.416666666666666,621.6605733700773,0.5580138722451053,344.1443943553979,34.41443943553979,2.867869952961649
2024-06-03 08:30:00,155,8.5,634.3932841636455,0.5531410536256669,353.66610847138463,35.36661084713847,2.947217570594872
2024-06-03 08:35:00,155,8.583333333333334,646.9561525348574,0.46994639292007995,403.72838432589,40.372838432589,3.3644032027157498
2024-06-03 08:40:00,155,8.666666666666666,659.3458151000688,0.6175019625164834,333.62794725901045,33.36279472590105,2.780232893825087
2024-06-03 08:45:00,155,8.75,671.5589548470183,0.5887483626235878,355.2555667899063,35.52555667899063,2.9604630565825527
2024-06-03 08:50:00,155,8.833333333333334,683.5923020228713,0.682744333721144,310.2172853976646,31.021728539766464,2.5851440449805385
2024-06-03 08:55:00,155,8.916666666666666,695.4426350096115,0.416787144640772,463.5613949239231,46.35613949239231,3.8630116243660257
2024-06-03 09:00:00,155,9.0,707.1067811865476,0.42967446149477034,464.04620084604335,46.40462008460434,3.867051673717028
2024-06-03 09:05:00,155,9.083333333333334,718.581617779698,0.4231201067995677,475.3445530923765,47.53445530923765,3.961204609103137
2024-06-03 09:10:00,155,9.166666666666666,729.8640726978356,0.6136058406132131,371.5849864089247,37.15849864089247,3.0965415534077056
2024-06-03 09:15:00,155,9.25,740.9511253549591,0.7197417484808745,314.3163585534792,31.431635855347917,2.6193029879456597
2024-06-03 09:20:00,155,9.333333333333334,751.8398074789775,0.4261595084639696,495.5168612398682,49.551686123986826,4.129307176998902
2024-06-03 09:25:00,155,9.416666666666666,762.5272039063881,0.43126952326740103,499.4434089406823,49.944340894068226,4.162028407839019
2024-06-03 09:30:00,155,9.5,773.0104533627368,0.5420971660168346,437.77303250727437,43.777303250727435,3.648108604227286
2024-06-03 09:35:00,155,9.583333333333334,783.2867492286504,0.4581213574344295,496.21443817502563,49.621443817502566,4.135120318125214
2024-06-03 09:40:00,155,9.666666666666666,793.3533402912351,0.6377936304073482,388.55677461112055,38.85567746111206,3.237973121759338
2024-06-03 09:45:00,155,9.75,803.2075314806448,0.1572189888435077,702.1839507359433,70.21839507359434,5.851532922799528
2024-06-03 09:50:00,155,9.833333333333334,812.8466845916153,0.3709798253988305,571.6069076909627,57.16069076909627,4.763390897424689
2024-06-03 09:55:00,155,9.916666666666666,822.2682189897749,0.37762313234214784,573.8622186055206,57.38622186055206,4.782185155046005
2024-06-03 10:00:00,155,10.0,831.4696123025452,0.14693218057844298,733.7338977262848,73.37338977262847,6.114449147719039
2024-06-03 10:05:00,155,10.083333333333334,840.448401094438,0.3504398157810441,604.8271348120317,60.48271348120316,5.040226123433596
2024-06-03 10:10:00,155,10.166666666666666,849.2021815265789,0.3577121650594758,606.1862207848968,60.61862207848968,5.05155183987414
2024-06-03 10:15:00,155,10.25,857.7286100002722,0.46481988425854015,538.7771594198201,53.87771594198201,4.489809661831834
2024-06-03 10:20:00,155,10.333333333333334,866.0254037844387,0.6619304661854042,407.4265243800896,40.74265243800895,3.395221036500746
2024-06-03 10:25:00,155,10.416666666666666,874.0903416267587,0.45822648475775934,553.6652659432877,55.366526594328775,4.613877216194064
2024-06-03 10:30:00,155,10.5,881.921264348355,0.3403635243956916,641.7822005298665,64.17822005298665,5.348185004415553
2024-06-03 10:35:00,155,10.583333333333334,889.516075421856,0.48644240125433535,543.3574068758239,54.335740687582394,4.527978390631866
2024-06-03 10:40:00,155,10.666666666666666,896.8727415326882,0.6523616256525671,428.80445379689695,42.88044537968969,3.573370448307474
2024-06-03 10:45:00,155,10.75,903.9892931234433,0.34859176001912895,651.8907181407637,65.18907181407637,5.432422651173031
2024-06-03 10:50:00,155,10.833333333333334,910.8638249211758,0.3583993498481474,649.7014227996189,64.97014227996189,5.414178523330158
2024-06-03 10:55:00,155,10.916666666666666,917.4944964474913,0.5787679263274982,492.68138674684593,49.26813867468459,4.105678222890383
2024-06-03 11:00:00,155,11.0,923.8795325112867,0.46175516507674463,582.5946156746669,58.259461567466694,4.8549551306222245
2024-06-03 11:05:00,155,11.083333333333334,930.0172236840122,0.5921082860427859,489.4805002393636,48.94805002393636,4.079004168661363
2024-06-03 11:10:00,155,11.166666666666666,935.9059267573257,0.4929385636670702,566.8306281467222,56.683062814672226,4.723588567889352
2024-06-03 11:15:00,155,11.25,941.5440651830208,0.6002351296497997,489.42580595411675,48.94258059541167,4.078548382950972
2024-06-03 11:20:00,155,11.333333333333334,946.9301294951057,0.33972386533026855,689.5743184632904,68.95743184632904,5.746452653860754
